place_id,lat,lon,name,rating,intl_phone_nr,review_count,busstop_id,price_level,opening_hours,website,photo_reference,types,full_busstop_id
ChIJxWUmzPmJGGAR4Plo7m5Vryc,35.6247979,139.7757475,Gundam Caf? ガンダムカフェ ダイバーシティ東京プラザ店,3.8,+81 3-6457-2778,5,Parettotaummae,1,"[u'Monday: 10:00 AM \u2013 9:00 PM', u'Tuesday: 10:00 AM \u2013 9:00 PM', u'Wednesday: 10:00 AM \u2013 9:00 PM', u'Thursday: 10:00 AM \u2013 9:00 PM', u'Friday: 10:00 AM \u2013 9:00 PM', u'Saturday: 10:00 AM \u2013 9:00 PM', u'Sunday: 10:00 AM \u2013 9:00 PM']",http://g-cafe.jp/,CmRaAAAAJjIgxXg_8VZLSttfohPB-hbxghMWO_GOeFObaVevfikDK1Zj-Y8Vl4q3X6NLm5NhZ1WUi_GoIlQqkcnbmCM7eZghDFMQGXdQskdk8Q0lMeVdgh1v9U3A9dm692G_1OFXEhCfNTaUkoZPOxIQ--WKSPrlGhRRRlblUEO2ekReFcHGQ3yR2N2ndA,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJwTciifqJGGAR2cIA2TjqbVo,35.6268349,139.780792,Yume no Hiroba,3.7,+81 3-5500-2455,5,Parettotaummae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tptc.co.jp/park/01_04,CmRaAAAAFu4nTxUsFPvcbMyT3h0mmhgUQYP52fnltsNPW9hmhfRLyEjBZnuUHPlRKR5D7JBbSzmuBMOxMGOa8MrZlre_xEvuP5Ki2XclackqpCMVh469TrV8yEQNKbuPlpW4RqoeEhA2Y13XjjkT9FF1fiZp_aOlGhRHH61t40SGMcKQV48YiTZxYMfpTg,"[u'park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ_z7clfaJGGARnORq1hG85XI,35.6293958,139.7761197,えんもじや,5,+81 3-3599-3506,2,Parettotaummae,,,http://www.aihiroyuki.com/,CmRaAAAAqbGkQJ_dDwacnAesmAP-5qSvBN2-KR7_VyZ3kiLVJysfkSVj3qE7-IXWd1Y6VHZzLB4vRV5mYRk-jALsRYqwm8lYqMkv-k3QP05yHB2TH-uK7HbC8oBrTMOS6zafMGOqEhCuq8cqX7trRIf2KJ_n-pC6GhQVJgrVdZqI-j0PCF4jq3NkCwXYGA,"[u'store', u'art_gallery', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ_wUsuPeJGGAREXetxxyDPA8,35.626853,139.77414,カフェコスタ お台場,1,+81 3-5500-5841,1,Parettotaummae,2,"[u'Monday: Closed', u'Tuesday: Closed', u'Wednesday: Closed', u'Thursday: Closed', u'Friday: Closed', u'Saturday: 8:00 AM \u2013 6:00 PM', u'Sunday: Closed']",,CmRaAAAArUTRoElITd-k7lpPJBAxn9_jb7sG5nheXCkvbeTHzcCQN9uGCTOCu2NuyCXZKZNeLuWejFFEaReq21IluKszNzWPsZqSNFJmz93CrJHTQcc2RB97lofn4QROPYtf9B-5EhCvegnzK34umsAIQmTZXMaIGhQG7wBHMY-FdhrbuZ-M_jS8a8FT6g,"[u'cafe', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ-UsNPvaJGGARRol1-yqr4RA,35.6281785,139.7738704,金澤濃厚中華そば神仙,2.9,+81 3-3520-1118,5,Parettotaummae,1,"[u'Monday: 11:00 AM \u2013 11:00 PM', u'Tuesday: 11:00 AM \u2013 11:00 PM', u'Wednesday: 11:00 AM \u2013 11:00 PM', u'Thursday: 11:00 AM \u2013 11:00 PM', u'Friday: 11:00 AM \u2013 11:00 PM', u'Saturday: 11:00 AM \u2013 11:00 PM', u'Sunday: 11:00 AM \u2013 11:00 PM']",http://www.aquacity.jp/sp/tokyo_ramen_kokugikan,CmRaAAAA7vYVz2m8TdXQg-fKVIgICHg_lnNJFLWYXvjpvcELOnsmTTaWHNYK382V3zVnGRkgkaa5wXwrZnl3QHXlpJIm60yK-LHPT2b6HF68jf03QZkeO-AGvwbI_Be7A-r8Zt6yEhA7WOLshsKzh6VCkJECukiHGhQv-p3InS_Fjp8YyzPSSVz24uOPtg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJAQAwLPqJGGAR2q0oLQG-8gw,35.6245821,139.7784275,Megaweb,5,+81 3-3599-0808,1,Parettotaummae,,,http://www.megaweb.gr.jp/about/english.html,CmRaAAAAyiLaR4Omo5g570OWVhGZ2Jk164MjBy0EOCieltx_vvBgZONRb0if-OWSqABXOvIOEhOKefF9WEpAtk2J0GiuZfL3LcjNi7GZGrp9Zwjk2-ZuWQRZ--moKS5ZW05lpbnIEhBGt8Zl-PdJnjkigAf5WpZuGhSxQdjyctj7GwH6zJ7i_j1jClvLZg,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ-W12y_uJGGARooeNZRE8CYs,35.6244236,139.7790041,MEGAWAVE,4.5,,2,Parettotaummae,,,http://www.megaweb.gr.jp/,CmRaAAAAFvj0ofOU2Mo5aej6kn8Yqi6bZ0trOvdRGZcgcFqfbYxrNz80bcrpk0pIv0b3cIV1H354kbgAGBtCLVinne6GIq5D4bQoqFu0kz3_rMGUj0iiN3G8ENfUs7_0Q3wYy8JaEhCoqsdj5FNP77L2-oLEkbQIGhR2dBnHp3x_k5fSimNxjH13iKmWiA,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ576BsP6JGGARCyg0ofYBI3Q,35.6207542,139.7802387,Aomichuofuto Park,4,+81 3-5500-2455,4,Parettotaummae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tptc.co.jp/park/01_07,CmRaAAAAaRo_5I3tpppZqI61AHqAaS9Jvqtckbo1lJvCbhAoMR37cQkvUmnohCW1qjyQG0i-Z7Uc0YXVeM1Gen-Gj0j8iO0zc9qTU1E2IKPNqfkhuSC5zO0DvRxhv_yS81gODVwHEhCFbWTQJ-EIsBNcZNKB0B_eGhSPPa9Qkty_UupiaBJ5dxWqkkkGNQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ18IK6x2KGGARKTc2yLS-030,35.6307374,139.7760447,Odaiba Seaside Park,4.2,+81 3-5500-2455,5,Parettotaummae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tptc.co.jp/park/01_02,CmRaAAAA9c_0iG_41zqw82_A5jXp-qCUbeSE33y418EVFdkNNfn1Qk3SsXfG9TY0eRfQI5NugOjBT7foE9mfya-hgk46EXZOjqPrMavwVKyQUp41e8xePapbOoq_XPoh1-fFyamCEhC2yvTySw5kqXXqynp08JvtGhTXbtCwmA_LjJLeaKns5bcFcE7Alw,"[u'park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ7dBUrfuJGGARKwTbJ531sJQ,35.6258779,139.78134,MEGAWEB TOYOTA City Showcase,4.4,+81 3-3599-0808,5,Parettotaummae,,"[u'Monday: 11:00 AM \u2013 9:00 PM', u'Tuesday: 11:00 AM \u2013 9:00 PM', u'Wednesday: 11:00 AM \u2013 9:00 PM', u'Thursday: 11:00 AM \u2013 9:00 PM', u'Friday: 11:00 AM \u2013 9:00 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",http://www.megaweb.gr.jp/area/csc/,CmRaAAAA-6fqVF3Q6AvTD71hLEPQAg-vdRihB5lWTb7mdOXb96FprLcF7D9hMk-KxXIoF2wW6-jRL2XcWjadUAqPHCLfE-ICL9fUK5JPq7u2yWYhlJK5Z_eqtEeeTaZbRwzZZqRxEhCwoi_n9A2k2Q-XEHv9K4eHGhQoLvuiopGVzH3LpYD_wAzyZsGoTw,"[u'museum', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ-_gC6_aJGGARubvcJZXmvZk,35.6293048,139.7766296,TOKYO TRICK ART MUSEUM,4,+81 3-3599-5191,5,Parettotaummae,,"[u'Monday: 11:00 AM \u2013 9:00 PM', u'Tuesday: 11:00 AM \u2013 9:00 PM', u'Wednesday: 11:00 AM \u2013 9:00 PM', u'Thursday: 11:00 AM \u2013 9:00 PM', u'Friday: 11:00 AM \u2013 9:00 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",http://www.trickart.info/,CmRaAAAAgF_QC_aHbWg592kZ4nMXLD_QwE0nI1RtOoCWYZwR5Ix85_aPHmXMjA48L2VtY_uQbqnN_lbn7gaJQgHl_fp2OQUMhTXrqrXyGy9kJAbEpVbfDCFY_VetFHeuNYlXrDepEhAkXKDoOVtqN_OVlcKU_CMGGhSHPodiXapZ530XBEdqVxMhPw5LtQ,"[u'amusement_park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ3YU_X_aJGGARJCm6fBTaKlE,35.6286197,139.7753506,居酒屋えぐざいる,4.1,,5,Parettotaummae,,"[u'Monday: 10:00 AM \u2013 10:00 PM', u'Tuesday: 10:00 AM \u2013 10:00 PM', u'Wednesday: 10:00 AM \u2013 10:00 PM', u'Thursday: 10:00 AM \u2013 10:00 PM', u'Friday: 10:00 AM \u2013 10:00 PM', u'Saturday: 10:00 AM \u2013 10:00 PM', u'Sunday: 10:00 AM \u2013 10:00 PM']",http://izakaya-exile.com/,CmRZAAAAFGyd27sozSwBFooZl1z04wky5OIEBwla91UBHirMJdzeMgXSw9tUq7e4cng74alPpYe_X4TLlkO1oy9DRI7CoyBlb0ImLJa4gVNY2WbEiVk-bqS-6CIMowavBrNgkEmPEhBwZh8EOfWpFbWTRny-0uBaGhQ7rhp2WjOBysNZEi6Gmt6UR-TEOA,"[u'amusement_park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJ38lFO_aJGGARc4lgPvxik3g,35.627819,139.773568,アクアシティお台場防災センター,4,+81 3-5531-3011,1,Parettotaummae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.aquacity.jp/,CmRaAAAAU7kSQAc2mHeQ70Iwn1Gk-EvKagDo83jz9y8ocMkpMWNNdIKCde8I_JU01-p0yJRbipi7O-SNiyxuymk2PcijmlxG8puhuyjhfYLoag0j48mj013o4rreghyTbLEKS_3vEhBmX3y6-a0ou3siQkc9IQHnGhQj_UsT70W8ubPDoJSYysG7q3QXQw,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJBWIR1vaJGGARDyjj_9doIBE,35.6287022,139.7777122,【クルックスカフェオ】ヨーロピアンリゾートカフェ（お台場）,3,+81 3-3529-6880,3,Parettotaummae,1,"[u'Monday: 7:30 AM \u2013 7:00 PM', u'Tuesday: 7:30 AM \u2013 7:00 PM', u'Wednesday: 7:30 AM \u2013 7:00 PM', u'Thursday: 7:30 AM \u2013 7:00 PM', u'Friday: 7:30 AM \u2013 7:00 PM', u'Saturday: 12:00 \u2013 6:00 PM', u'Sunday: Closed']",http://www.crux-crews.com/,CmRaAAAAgZBh7W2K2mWuQnLfivhIJTUGy58gRkq-e3WS8hQXHBVT_w6PRFAM6ljTgifm2Zzi2m0ixbthOZTqpyem7M-P1FdZ_419BdkqZ6eQzxhQSsXtWtjFNbWk5fZT9Cn6HGEIEhBC8S_qD73PoMiJsAKDuQZ4GhRslzOszCcLmnXcEV6ECYTqh9AplA,"[u'cafe', u'meal_delivery', u'bakery', u'store', u'food', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJg0iLNvuJGGARTWHNZxnELwM,35.625052,139.782704,Mizunohiroba Park,4.3,,5,Parettotaummae,,"[u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours']",http://www.tptc.co.jp/park/02_04,CmRaAAAAQQaFsY-Q1I62yTfZQ4q9X4jlY-cryYmiqFiRQmWIVnaASkIN6nJxVQgJXwpM_4dYtvcl6NeN8TcSIbb4RtoWGwnpZM0FuMgBX4i0Gt81thziJV-gzDil2ppomkCP-wbrEhD6WCexiJioz4R9hgPRBW_TGhSAnpFHZE5GLfVVR-S9-OR0gyFR5w,"[u'park', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJjVJR1fWJGGARRvTklvPqv3o,35.6299847,139.7753429,Ehukai Beach,4.7,+81 3-5531-5005,5,Parettotaummae,2,,http://www.e-odaiba.com/,CmRaAAAADooSr-YyREaaTuuFRB5ZehkNS7SDtCerCQMUTSSBhFTdn6w-sl1y-IMQqeJ5miA-TSQXYKARPSWx26TL_RnWa3xcx9p4iYqS98Ny5jfecYi21YPbnvC7pBXirPmbXXQAEhC3LZN6ZH5qsZsdYNmry1TvGhRbadsNgIh-6PmibaqQLCg77tnIWQ,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJi4ZD2PqJGGARlT2at2e3Zn4,35.6259917,139.7823538,Palette Town,4,+81 3-3529-1821,5,Parettotaummae,,"[u'Monday: 11:00 AM \u2013 9:00 PM', u'Tuesday: 11:00 AM \u2013 9:00 PM', u'Wednesday: 11:00 AM \u2013 9:00 PM', u'Thursday: 11:00 AM \u2013 9:00 PM', u'Friday: 11:00 AM \u2013 9:00 PM', u'Saturday: 11:00 AM \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 9:00 PM']",http://www.palette-town.com/,CmRaAAAAfcfRTRjrm8OKK1MaJ9ofo98dax1aSUZreSiaGXmaTsUojJzHFOr09430R_nzIs_M-fFN_16qspIJKrm7ExXYPxHV49exEJk7Vi28kdnMnDqBUfjVX8ad86PrusYaxiniEhCd-aRLz2nnCZs4wtfePKnUGhTGLvdK15pTMHSGKev5AuUehn4Vyw,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Parettotaummae.2387.1
ChIJpRsJEq0mGWARVi3eoMlJi7I,35.789273,139.292736,（株）たまご倶楽部店舗,4.2,+81 428-20-0120,5,Reihoujiato,,"[u'Monday: 10:00 AM \u2013 6:30 PM', u'Tuesday: 10:00 AM \u2013 6:30 PM', u'Wednesday: 10:00 AM \u2013 6:30 PM', u'Thursday: 10:00 AM \u2013 6:30 PM', u'Friday: 10:00 AM \u2013 6:30 PM', u'Saturday: 10:00 AM \u2013 6:30 PM', u'Sunday: 10:00 AM \u2013 6:30 PM']",http://www.tamago-club.co.jp/,CmRaAAAAd52ZTgV0LyWMng4-9REaU9vFScW6YNGF0oR1_SAb8zm3ZXmoxhi0dokWVcgnlKqhBE-CgKLVeDWwEEIRGivEXYs2mU3CAOiQkknrrsZmnr7Qq-bO5rwCiX4fc2PT5s5lEhB2L_JqqGj1mFrxqmKohds6GhR7v0ZD8LdWqv8N5MSRwz7Ya8RQkg,"[u'cafe', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJlyaEyawmGWAR0uRvlRZhSLA,35.7869644,139.2906126,Koito Park,,,,Reihoujiato,,,,CmRZAAAA7EQiluIUhivaCLJxi9UCWvYrQaerTgZ1RFTwftPH-0GJy1_ojUYNIVJEtJc5R1ZSHZip2znmCWxuWO3E-_AxNLG9eOKY4UwdZNyonmRrCZ37Yhbtxvn0OYK_l-lT3Gv4EhCIxDycKj260ckEHNgWB3YIGhSh6Gk7X5Tvw0EnL01EziKUvPzVOg,"[u'park', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJow7jX0shGWAR62smqzJ7V8E,35.7891158,139.2993996,Oido Park,3.3,+81 428-22-1111,5,Reihoujiato,,,https://www.city.ome.tokyo.jp/koen/oidokoen.html,CmRaAAAAVlQQ6-63OcbCH2j9fFUz5BSSGLJJU4C2UlpkIAdY3ntEQKWh_C2wjC5gr5Z1eqEbtMCnqjNFn5e3FjTReldfLG4evgrewpbSymgIbbLxLIBthLB0SKNeRpIVGcjNQNmgEhAZKB84eIiejvZ3K-bk2X2gGhSv8ZxvhCxkyfG6yvAnkM6Y_lnCkg,"[u'park', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJM1w60qsmGWARMNx3EpmRfqU,35.7892608,139.2869062,Ban Coffee Craft,3.5,+81 428-23-5416,2,Reihoujiato,,"[u'Monday: 10:00 AM \u2013 8:00 PM', u'Tuesday: Closed', u'Wednesday: 10:00 AM \u2013 8:00 PM', u'Thursday: 10:00 AM \u2013 8:00 PM', u'Friday: 10:00 AM \u2013 8:00 PM', u'Saturday: 10:00 AM \u2013 8:00 PM', u'Sunday: 10:00 AM \u2013 8:00 PM']",,CmRaAAAAA2c2FSefhrFRPkAMe5BkXRNqoHju4ojBbtGs1CxcnPvIFloFF27aVW5hhIvelLms5sh9xBH8R2F9xW9bzwAlen-tDaVnbSRQqYitxleb_UZBXqqpR9SqE2QgKuyBU3gnEhA0qziKW71VI8nxstNa7PU8GhSvYv1SkCQzNIp67WOmx0KrEKo5uw,"[u'cafe', u'store', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJKaDO9lEhGWARj0cEM8t4Ih4,35.782937,139.2934373,Mos Burger,3.8,+81 428-32-0022,5,Reihoujiato,1,"[u'Monday: 7:00 AM \u2013 11:00 PM', u'Tuesday: 7:00 AM \u2013 11:00 PM', u'Wednesday: 7:00 AM \u2013 11:00 PM', u'Thursday: 7:00 AM \u2013 11:00 PM', u'Friday: 7:00 AM \u2013 11:00 PM', u'Saturday: 7:00 AM \u2013 11:00 PM', u'Sunday: 7:00 AM \u2013 11:00 PM']",https://ssl.mos.jp/shop/detail/04216/,CmRaAAAArqV6ydfG2_3SFFfYjNxIPH4GctUA1vZfVzDeQGXqu_MRhFd8x17nVGFUOqyemRy8C8rbG1mpdPF_0Scj3L_Mo9ZBZbbR_iuUSI7XOlvRGXCYExwnX-xJKlYVOfsXjtyFEhCjd-VEMOX8DCZYzHLGB5UDGhR-c9QVbwvVBZWpyxYU8WlFk4x0ww,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJZ2nJTbAmGWARK3dUA8UT088,35.79597,139.296053,ほっともっと青梅大門店,3,+81 428-32-6402,5,Reihoujiato,1,"[u'Monday: 9:00 AM \u2013 11:00 PM', u'Tuesday: 9:00 AM \u2013 11:00 PM', u'Wednesday: 9:00 AM \u2013 11:00 PM', u'Thursday: 9:00 AM \u2013 11:00 PM', u'Friday: 9:00 AM \u2013 11:00 PM', u'Saturday: 9:00 AM \u2013 11:00 PM', u'Sunday: 9:00 AM \u2013 11:00 PM']",http://www.hottomotto.com/,,"[u'store', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJscnVZlQhGWARG6rzlb2HeAg,35.7830578,139.288112,大門,4.1,+81 428-22-5789,5,Reihoujiato,1,"[u'Monday: 11:00 AM \u2013 8:30 PM', u'Tuesday: Closed', u'Wednesday: 11:00 AM \u2013 8:30 PM', u'Thursday: 11:00 AM \u2013 8:30 PM', u'Friday: 11:00 AM \u2013 8:30 PM', u'Saturday: 11:00 AM \u2013 8:30 PM', u'Sunday: 11:00 AM \u2013 8:30 PM']",,CmRaAAAA5XRhuLJE9zCdsqW72Mjc6By3Ugn3Dje2qezUoJT0EZQjlsAGq7D3LCbBoOGN90gltSK-YIoUARC3QxXY6vG2QPmw1z_TEebIllRhseM558cvjhxUYwVqy525fw-C9xFmEhCQeShsUTqDglZkt2Er26u3GhSn601-QUYwvFdBeCk8eJGmapc8-g,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJAQAAz6omGWARKeouPDj3QDA,35.7851589,139.2858857,河辺タウンビルＡ,,,,Reihoujiato,,,,CmRaAAAAtAiTvFVWJ3VWy4PfrLXzP_4Uo4OQhveYW8D4QHijql8mZeFpNdNOaaw_MkOQIiFt74tvz1myxLICx2UXtloXT8IsAqW0YOBk3HE5H06oVIVy6CdozPmCQb71syJ7-IBoEhCpf7n14YH5GXpngaedlUQpGhR-G0R5iwGH9-YoKAxWqhT2eQM08A,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJ63xnr1QhGWARRUVpYwNHB6k,35.785405,139.288853,ギャラリーミロ,,+81 428-24-7036,,Reihoujiato,,,,,"[u'art_gallery', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJhWGEjrEmGWARUQdR_AXm8ZM,35.793871,139.295778,Ome Traffic Park,3.7,+81 428-31-8500,5,Reihoujiato,,,https://www.city.ome.tokyo.jp/s_seikatsu/kotsu_koen.html,CmRaAAAAH8sDXnzb96hUftkqr_RruswIqPNJZgUeFuZGv1C2nZ0kLIizsvup1wjt3Pb0U1d9eNhLJ77SsNmDtr04oyzbpQBaerYDkBpScAObMY_hUMb-yx17f_F3kYqjS8uyKjWqEhCVlfwT3GvvUzARp3o2ZRi9GhSTmm0b9DNCQRG0W6uvQRr00IkemA,"[u'park', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJCxGKxVIhGWARtty8mTFvtbg,35.7868992,139.2926031,つけ麺屋 丸孫商店,4.2,+81 428-84-0474,5,Reihoujiato,1,"[u'Monday: 11:00 AM \u2013 3:00 PM', u'Tuesday: 11:00 AM \u2013 3:00 PM', u'Wednesday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 9:00 PM', u'Thursday: 11:00 AM \u2013 3:00 PM', u'Friday: 11:00 AM \u2013 3:00 PM', u'Saturday: 11:00 AM \u2013 3:00 PM, 5:00 \u2013 9:00 PM', u'Sunday: 11:00 AM \u2013 3:00 PM']",https://mobile.twitter.com/mouson3?lang=ja,CmRaAAAAEuDONuuM84SPVaFtXg-yHFd3pZWOcnYV94idDczyxtbLPTVAGPI_LYvdCN29TGqa-SQ81HuW_o99nUP9QTCL1Y0TJ1tCF2LAOAoOF4n7sat2Gc0mZQhIE62i8sgHjG6-EhCXxEnRCx62vSUq5wVdNkvPGhTSX_cWEKzDc7ddXgVULrTXpSA3_g,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJE0qZlFQhGWAROQ8orCo4qI0,35.784136,139.2879958,CHINA HOUSE SIMA,4.1,+81 428-21-5441,5,Reihoujiato,2,"[u'Monday: 11:30 AM \u2013 2:00 PM, 5:30 \u2013 10:00 PM', u'Tuesday: Closed', u'Wednesday: 11:30 AM \u2013 2:00 PM, 5:30 \u2013 10:00 PM', u'Thursday: 11:30 AM \u2013 2:00 PM, 5:30 \u2013 10:00 PM', u'Friday: 11:30 AM \u2013 2:00 PM, 5:30 \u2013 10:00 PM', u'Saturday: 11:30 AM \u2013 4:00 PM, 5:30 \u2013 10:00 PM', u'Sunday: 11:30 AM \u2013 4:00 PM, 5:30 \u2013 10:00 PM']",http://r.gnavi.co.jp/e684800/menu1.html,CmRaAAAArX3Q2kUyVSGloAFLTIlNj8p1FduCpdCok4R55jLaOyJoxY0K93dTRYq2cJheLGVCaUqN9eJQTS5PAQYTyEOFpzv_rKwNJ2eKZyqn5jnf3JDTwyjuHZcBrfQgJdrtWpb6EhAl9LB41eTqVpofaSKpZ631GhSe-Qj2-EyDsP85yBlv3dBhmt_3iA,"[u'cafe', u'liquor_store', u'travel_agency', u'store', u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJDZ5mxaomGWARYWMstV4jyTY,35.7853492,139.2859454,東急ストア 河辺とうきゅう,5,+81 428-20-0109,1,Reihoujiato,,,http://www.tokyu-store.co.jp/,,"[u'shopping_mall', u'point_of_interest', u'establishment']",Toei.Reihoujiato.1605.1
ChIJMTMcU1J9GGAROn_ShEMUVVk,35.6421726,139.8577561,Kasai Seaside Park cherry trees,4.3,+81 3-5696-1331,3,Rinkaishako,,,http://www.tokyo-park.or.jp/park/format/index026.html,CmRaAAAAp4dHXCX20bhnBlUrf22U-8fsuFOZJG2Vb7VIQcHbAp5Dor1rfoQ1gIVEYVEWGI5OkMywQdsQHheGAEL_caj2zbCg0DSrGDhzPB2u0CWPtBm8bTf2rKQ-N2qoV_Nj8mxnEhA2G0H0Y3KPBGJ8xgL7ffy7GhSe2ab5uS-6wu_3x3IK2nWUQfPHfQ,"[u'park', u'point_of_interest', u'establishment']",Toei.Rinkaishako.2500.1
ChIJo9CzDVR9GGARrgJQuMf_T-s,35.6454199,139.8587785,（株）リトル沖縄オーバーシーズ,5,+81 3-5659-8491,1,Rinkaishako,,"[u'Monday: 9:00 AM \u2013 5:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: 9:00 AM \u2013 5:00 PM', u'Sunday: Closed']",http://www.little-okinawa.co.jp/,CmRaAAAA4rvi8GlrualdAlkEm4iO5U4qRRQ7wLEkd5InSJ_T1v62CP4bAFf7dspQrPHZdoLcMUy7-XCcpV1dr7agjhQm54FZUpuCAcE3YALcMXj3Z_FxDYtVBCrZQR8ah5RdPRasEhAkX4hMe5fzFO8AY_iC8VvNGhQlK68GqcBVJaCT4T8za3cTZ3upyg,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Rinkaishako.2500.1
ChIJkwzlQVF9GGAR_e7BRbs5-6I,35.6445464,139.8609732,McDonald's,3.1,+81 3-5696-2521,5,Rinkaishako,1,"[u'Monday: 6:00 AM \u2013 12:00 AM', u'Tuesday: 6:00 AM \u2013 12:00 AM', u'Wednesday: 6:00 AM \u2013 12:00 AM', u'Thursday: 6:00 AM \u2013 12:00 AM', u'Friday: 6:00 AM \u2013 12:00 AM', u'Saturday: 6:00 AM \u2013 12:00 AM', u'Sunday: 6:00 AM \u2013 12:00 AM']",https://map.mcdonalds.co.jp/map/13899,CmRaAAAAtuRxc3fAsNg_HjXzsI1NP_JK_fo4ni4eSnXI10yvdm3YNk3fBFO3BMFmT_NfDl55s4gtNJu_zIXW_mXAQhOAr_C5NfUiquT8v0X_uvEWtyxUGQvilG2HqovYaB8QVeTBEhDYJsHd0KGVeuom47YldnS_GhQwglhQEU0xPKbavUqmOTdWRu-3pw,"[u'restaurant', u'food', u'point_of_interest', u'establishment']",Toei.Rinkaishako.2500.1
ChIJKbsoBk19GGAR1F9EZfGexu0,35.637961,139.8570889,海のベンチ,,,,Rinkaishako,,,,,"[u'museum', u'point_of_interest', u'establishment']",Toei.Rinkaishako.2500.1
ChIJVVUl0FJ9GGAR1VYY6F7zHXM,35.6407243,139.8552466,Kasai Sea Life Park Office,3,,1,Rinkaishako,,,https://www.tokyo-park.or.jp/park/format/index027.html,,"[u'park', u'point_of_interest', u'establishment']",Toei.Rinkaishako.2500.1
